,0
16673,1369006
16674,1369099
16675,1369555
16676,1369678
16677,1369764
16678,1369850
16679,1369900
16680,1370098
16681,1370190
16682,1370388
16683,1370562
16684,1370612
16685,1370786
16686,1370872
16687,1370996
16688,1371082
16689,1371208
16690,1371311
16691,1371619
16692,1371834
16693,1371900
16694,1371957
16695,1372131
16696,1372181
16697,1372453
16698,1372539
16699,1372699
16700,1372859
16701,1372945
16702,1373119
16703,1373253
16704,1373377
16705,1373816
16706,1374101
16707,1374201
16708,1374584
16709,1374725
16710,1375107
16711,1375281
16712,1375376
16713,1375433
16714,1375600
16715,1375843
16716,1375931
16717,1376239
16718,1376289
16719,1376466
16720,1376552
16721,1376871
16722,1376995
16723,1377062
16724,1377117
16725,1377185
16726,1377247
16727,1377306
16728,1377366
16729,1377452
16730,1377502
16731,1377552
16732,1377651
16733,1377706
16734,1377805
16735,1377891
16736,1378144
16737,1378282
16738,1378332
16739,1378382
16740,1378468
16741,1378679
16742,1378729
16743,1378779
16744,1378883
16745,1378933
16746,1379019
16747,1379400
16748,1379612
16749,1379736
16750,1379822
16751,1379890
16752,1380022
16753,1380123
16754,1380333
16755,1380549
16756,1380635
16757,1380734
16758,1380971
16759,1381058
16760,1381117
16761,1381439
16762,1381563
16763,1381704
16764,1381756
16765,1381851
16766,1382275
16767,1382325
16768,1382375
16769,1382461
16770,1382769
16771,1382829
16772,1382924
16773,1383048
16774,1383103
16775,1383156
16776,1383206
16777,1383272
16778,1383396
16779,1383555
16780,1383689
16781,1383741
16782,1383865
16783,1383922
16784,1384061
16785,1384259
16786,1384390
16787,1384444
16788,1384542
16789,1384604
16790,1384765
16791,1385045
16792,1385169
16793,1385307
16794,1385541
16795,1386086
16796,1386217
16797,1386451
16798,1386501
16799,1386551
16800,1386638
16801,1386800
16802,1386851
16803,1386937
16804,1387042
16805,1387166
16806,1387290
16807,1387430
16808,1387555
16809,1387605
16810,1388114
16811,1388258
16812,1388417
16813,1388691
16814,1388777
16815,1388827
16816,1388890
16817,1389014
16818,1389330
16819,1389489
16820,1389554
16821,1389752
16822,1389821
16823,1389908
16824,1390032
16825,1390192
16826,1390254
16827,1390426
16828,1390522
16829,1390572
16830,1390633
16831,1390727
16832,1390783
16833,1391025
16834,1391375
16835,1391461
16836,1391547
16837,1391896
16838,1391946
16839,1392114
16840,1392287
16841,1392389
16842,1392513
16843,1392618
16844,1392704
16845,1392766
16846,1392900
16847,1393133
16848,1393263
16849,1393331
16850,1393386
16851,1393546
16852,1393638
16853,1393922
16854,1394018
16855,1394178
16856,1394376
16857,1394585
16858,1394640
16859,1394726
16860,1394776
16861,1394900
16862,1395071
16863,1395158
16864,1395245
16865,1395626
16866,1395786
16867,1395989
16868,1396744
16869,1396842
16870,1396931
16871,1397111
16872,1397271
16873,1397438
16874,1397671
16875,1397839
16876,1397889
16877,1397939
16878,1398185
16879,1398384
16880,1398479
16881,1398647
16882,1398788
16883,1398960
16884,1399094
16885,1399181
16886,1399395
16887,1399449
16888,1399682
16889,1399842
16890,1400152
16891,1400424
16892,1400494
16893,1400625
16894,1400711
16895,1400885
16896,1401231
16897,1401464
16898,1401900
16899,1402000
16900,1402086
16901,1402139
16902,1402273
16903,1402400
16904,1402450
16905,1402501
16906,1402596
16907,1402721
16908,1402816
16909,1402955
16910,1403041
16911,1403239
16912,1403327
16913,1403527
16914,1403577
16915,1403639
16916,1403689
16917,1403743
16918,1403802
16919,1403972
16920,1404284
16921,1404531
16922,1404690
16923,1404776
16924,1404989
16925,1405050
16926,1405152
16927,1405204
16928,1405258
16929,1405354
16930,1405446
16931,1405513
16932,1405638
16933,1405725
16934,1406219
16935,1406269
16936,1406392
16937,1406453
16938,1406612
16939,1406884
16940,1406954
16941,1407057
16942,1407123
16943,1407173
16944,1407332
16945,1407456
16946,1407666
16947,1407716
16948,1407802
16949,1407863
16950,1408134
16951,1408368
16952,1408675
16953,1408917
16954,1409206
16955,1409592
16956,1409655
16957,1409927
16958,1409986
16959,1410072
16960,1410320
16961,1410406
16962,1410501
16963,1410551
16964,1410609
16965,1410705
16966,1410845
16967,1411013
16968,1411099
16969,1411259
16970,1411316
16971,1411475
16972,1411531
16973,1411882
16974,1412016
16975,1412287
16976,1412349
16977,1412473
16978,1412523
16979,1412646
16980,1412806
16981,1412973
16982,1413101
16983,1414223
16984,1414279
16985,1414559
16986,1414719
16987,1414805
16988,1414909
16989,1415223
16990,1415273
16991,1415369
16992,1415492
16993,1415561
16994,1415685
16995,1415956
16996,1416042
16997,1416276
16998,1416400
16999,1417018
17000,1417082
17001,1417213
17002,1417446
17003,1417726
17004,1417776
17005,1418159
17006,1418392
17007,1418590
17008,1418640
17009,1418985
17010,1419120
17011,1419244
17012,1419528
17013,1419707
17014,1419980
17015,1420266
17016,1420371
17017,1420539
17018,1420634
17019,1421028
17020,1421078
17021,1421128
17022,1421224
17023,1421361
17024,1421430
17025,1421572
17026,1421702
17027,1421758
17028,1421844
17029,1421894
17030,1422208
17031,1422339
17032,1422548
17033,1422782
17034,1422879
17035,1422965
17036,1423236
17037,1423322
17038,1423642
17039,1423801
17040,1423942
17041,1424185
17042,1424457
17043,1424544
17044,1425050
17045,1425181
17046,1425650
17047,1425939
17048,1426071
17049,1426162
17050,1426256
17051,1426306
17052,1426440
17053,1426533
17054,1426669
17055,1426730
17056,1426936
17057,1427134
17058,1427269
17059,1427321
17060,1427757
17061,1427897
17062,1428021
17063,1428107
17064,1428169
17065,1428403
17066,1428536
17067,1428630
17068,1428767
17069,1429204
17070,1429254
17071,1429340
17072,1429390
17073,1429923
17074,1430194
17075,1430254
17076,1430562
17077,1430948
17078,1431109
17079,1431159
17080,1431283
17081,1431385
17082,1431436
17083,1431566
17084,1431737
17085,1431862
17086,1432178
17087,1432379
17088,1432429
17089,1432562
17090,1432617
17091,1432831
17092,1432895
17093,1432957
17094,1433043
17095,1433241
17096,1433384
17097,1433584
17098,1433786
17099,1434068
17100,1434124
17101,1434286
17102,1434529
17103,1434927
17104,1435087
17105,1435214
17106,1435346
17107,1435470
17108,1435572
17109,1435622
17110,1435930
17111,1436036
17112,1436096
17113,1436188
17114,1436329
17115,1436379
17116,1437224
17117,1437644
17118,1437785
17119,1437965
17120,1438021
17121,1438452
17122,1438576
17123,1438626
17124,1438786
17125,1438910
17126,1438996
17127,1439156
17128,1439281
17129,1439331
17130,1439381
17131,1439467
17132,1439517
17133,1439574
17134,1439741
17135,1439947
17136,1440117
17137,1440174
17138,1440647
17139,1440743
17140,1440942
17141,1441222
17142,1441531
17143,1441581
17144,1441649
17145,1441699
17146,1441757
17147,1441843
17148,1441937
17149,1442025
17150,1442307
17151,1442615
17152,1442751
17153,1442875
17154,1443039
17155,1443105
17156,1443229
17157,1443437
17158,1443720
17159,1443770
17160,1443826
17161,1443886
17162,1444134
17163,1444227
17164,1444364
17165,1444524
17166,1444684
17167,1444844
17168,1444941
17169,1445175
17170,1445373
17171,1445532
17172,1445594
17173,1445660
17174,1445726
17175,1446108
17176,1446171
17177,1446347
17178,1446397
17179,1446540
17180,1447080
17181,1447240
17182,1447364
17183,1447414
17184,1447479
17185,1447539
17186,1447737
17187,1447897
17188,1448020
17189,1448440
17190,1448687
17191,1449107
17192,1449157
17193,1449406
17194,1449611
17195,1449919
17196,1450016
17197,1450233
17198,1450430
17199,1450532
17200,1450658
17201,1450708
17202,1450795
17203,1450956
17204,1451196
17205,1451293
17206,1451435
17207,1451485
17208,1451793
17209,1452027
17210,1452089
17211,1452222
17212,1452726
17213,1452788
17214,1452889
17215,1452975
17216,1453033
17217,1453119
17218,1453188
17219,1453906
17220,1454040
17221,1454126
17222,1454434
17223,1454706
17224,1455240
17225,1455512
17226,1455642
17227,1455692
17228,1456222
17229,1456693
17230,1456891
17231,1456941
17232,1457071
17233,1457137
17234,1457593
17235,1457944
17236,1458030
17237,1458279
17238,1458329
17239,1458384
17240,1458618
17241,1458827
17242,1458877
17243,1459001
17244,1459235
17245,1459331
17246,1459417
17247,1459483
17248,1459689
17249,1459739
17250,1460235
17251,1460581
17252,1460631
17253,1460903
17254,1461063
17255,1461113
17256,1461253
17257,1461450
17258,1461555
17259,1461612
17260,1461744
17261,1461813
17262,1461988
17263,1462125
17264,1462191
17265,1462357
17266,1462411
17267,1462834
17268,1462994
17269,1463125
17270,1463397
17271,1463534
17272,1463638
17273,1463688
17274,1464070
17275,1464490
17276,1465131
17277,1465191
17278,1465280
17279,1465386
17280,1465512
17281,1465752
17282,1466208
17283,1466480
17284,1466566
17285,1466663
17286,1466749
17287,1466850
17288,1467058
17289,1467266
17290,1467367
17291,1467459
17292,1467673
17293,1467736
17294,1467822
17295,1467908
17296,1468180
17297,1468316
17298,1468601
17299,1468655
17300,1468888
17301,1468974
17302,1469032
17303,1469118
17304,1469555
17305,1469655
17306,1469790
17307,1469886
17308,1470062
17309,1470411
17310,1470539
17311,1470662
17312,1470726
17313,1470924
17314,1471158
17315,1471282
17316,1471332
17317,1471537
17318,1471660
17319,1471783
17320,1472573
17321,1472931
17322,1472981
17323,1473073
17324,1473129
17325,1473184
17326,1473344
17327,1473485
17328,1473535
17329,1473597
17330,1473647
17331,1473881
17332,1474040
17333,1474347
17334,1474518
17335,1474604
17336,1474654
17337,1474852
17338,1475051
17339,1475106
17340,1475266
17341,1475390
17342,1475666
17343,1475804
17344,1475927
17345,1476235
17346,1476294
17347,1476390
17348,1476440
17349,1476490
17350,1476580
17351,1476638
17352,1476744
17353,1477090
17354,1477154
17355,1477685
17356,1478216
17357,1478376
17358,1478536
17359,1478660
17360,1478870
17361,1478975
17362,1479479
17363,1479603
17364,1479669
17365,1479879
17366,1480151
17367,1480369
17368,1480539
17369,1480663
17370,1480971
17371,1481034
17372,1481380
17373,1481555
17374,1481989
17375,1482150
17376,1482237
17377,1482373
17378,1482442
17379,1482573
17380,1482928
17381,1483014
17382,1483299
17383,1483349
17384,1483478
17385,1483638
17386,1483762
17387,1483812
17388,1484056
17389,1484269
17390,1484651
17391,1485040
17392,1485096
17393,1485183
17394,1485537
17395,1485670
17396,1485911
17397,1485965
17398,1486167
17399,1486265
17400,1486351
17401,1486623
17402,1487597
17403,1487795
17404,1487864
17405,1488062
17406,1488297
17407,1488472
17408,1488558
17409,1489063
17410,1489120
17411,1489206
17412,1489330
17413,1489432
17414,1489629
17415,1490430
17416,1490533
17417,1490619
17418,1490677
17419,1490727
17420,1490777
17421,1490827
17422,1490897
17423,1490947
17424,1491411
17425,1491571
17426,1491894
17427,1491952
17428,1492195
17429,1492466
17430,1492626
17431,1493194
17432,1493251
17433,1493430
17434,1493564
17435,1493624
17436,1493748
17437,1493874
17438,1494601
17439,1494700
17440,1494797
17441,1495081
17442,1495180
17443,1495241
17444,1495364
17445,1495466
17446,1495996
17447,1496119
17448,1496186
17449,1496431
17450,1496597
17451,1496869
17452,1496919
17453,1497056
17454,1497370
17455,1497494
17456,1497617
17457,1497717
17458,1497772
17459,1497874
17460,1498014
17461,1498102
17462,1498393
17463,1498521
17464,1498571
17465,1498709
17466,1498774
17467,1498934
17468,1499167
17469,1499383
17470,1499581
17471,1500555
17472,1500768
17473,1500821
17474,1501292
17475,1501342
17476,1501651
17477,1501744
17478,1502472
17479,1502564
17480,1502620
17481,1503151
17482,1503287
17483,1503392
17484,1503664
17485,1503806
17486,1503966
17487,1504104
17488,1504154
17489,1504291
17490,1504417
17491,1504467
17492,1504517
17493,1504876
17494,1504926
17495,1505124
17496,1505210
17497,1505270
17498,1505588
17499,1505713
17500,1506169
17501,1506231
17502,1506410
17503,1506803
17504,1507116
17505,1507216
17506,1507524
17507,1507654
17508,1508127
17509,1508520
17510,1508644
17511,1508929
17512,1508996
17513,1509155
17514,1509327
17515,1509377
17516,1509723
17517,1509774
17518,1509900
17519,1509989
17520,1510223
17521,1510398
17522,1510448
17523,1510584
17524,1510634
17525,1510832
17526,1510955
17527,1511086
17528,1511172
17529,1511258
17530,1512122
17531,1512334
17532,1512753
17533,1512850
17534,1512908
17535,1513031
17536,1513269
17537,1513470
17538,1513556
17539,1513655
17540,1513893
17541,1514209
17542,1514480
17543,1514825
17544,1515326
17545,1515457
17546,1515560
17547,1515844
17548,1516091
17549,1516262
17550,1516422
17551,1516545
17552,1517409
17553,1517808
17554,1518053
17555,1518250
17556,1518336
17557,1518498
17558,1518621
17559,1518819
17560,1519066
17561,1519301
17562,1519464
17563,1519588
17564,1519860
17565,1519917
17566,1520122
17567,1520227
17568,1520691
17569,1520777
17570,1520917
17571,1521166
17572,1521345
17573,1521402
17574,1521505
17575,1521597
17576,1521830
17577,1522032
17578,1522125
17579,1522177
17580,1522236
17581,1522332
17582,1522491
17583,1522577
17584,1522667
17585,1522939
17586,1523025
17587,1523263
17588,1523426
17589,1523669
17590,1523755
17591,1523927
17592,1523986
17593,1524220
17594,1524380
17595,1524653
17596,1524743
17597,1524990
17598,1525190
17599,1525804
17600,1526090
17601,1526413
17602,1526503
17603,1526553
17604,1526899
17605,1527097
17606,1527185
17607,1527458
17608,1527515
17609,1527568
17610,1527769
17611,1528118
17612,1528444
17613,1528494
17614,1528585
17615,1528635
17616,1528759
17617,1529179
17618,1529229
17619,1529282
17620,1529332
17621,1529566
17622,1529886
17623,1530194
17624,1530466
17625,1530527
17626,1530879
17627,1530982
17628,1531152
17629,1531286
17630,1531372
17631,1531458
17632,1531515
17633,1531680
17634,1531766
17635,1531858
17636,1532029
17637,1532159
17638,1532209
17639,1532484
17640,1532534
17641,1532635
17642,1532685
17643,1532781
17644,1533127
17645,1533177
17646,1533269
17647,1533589
17648,1533756
17649,1533887
17650,1533976
17651,1534156
17652,1534242
17653,1534408
17654,1534679
17655,1534765
17656,1534851
17657,1535246
17658,1535480
17659,1535530
17660,1535802
17661,1536231
17662,1536355
17663,1536441
17664,1536610
17665,1536660
17666,1537264
17667,1537314
17668,1537701
17669,1537763
17670,1537866
17671,1538026
17672,1538076
17673,1538130
17674,1538417
17675,1539133
17676,1539183
17677,1539309
17678,1539655
17679,1539761
17680,1539998
17681,1540056
17682,1540227
17683,1540350
17684,1540400
17685,1540450
17686,1540610
17687,1540660
17688,1540794
17689,1540844
17690,1541115
17691,1541179
17692,1541315
17693,1541365
17694,1542191
17695,1542241
17696,1542291
17697,1542529
17698,1542657
17699,1542719
17700,1542843
17701,1542981
17702,1543068
17703,1543118
17704,1543613
17705,1543664
17706,1544758
17707,1544861
17708,1544918
17709,1545116
17710,1545502
17711,1545589
17712,1545727
17713,1545887
17714,1545973
17715,1546171
17716,1546221
17717,1546361
17718,1546488
17719,1546581
17720,1546667
17721,1546830
17722,1547183
17723,1547491
17724,1547836
17725,1547901
17726,1548321
17727,1548682
17728,1548780
17729,1548919
17730,1549025
17731,1549088
17732,1549138
17733,1549503
17734,1549885
17735,1550121
17736,1550298
17737,1550615
17738,1550866
17739,1551188
17740,1551332
17741,1551424
17742,1551474
17743,1551677
17744,1552023
17745,1552124
17746,1552174
17747,1552488
17748,1552538
17749,1552830
17750,1553032
17751,1553118
17752,1553204
17753,1553455
17754,1553741
17755,1553800
17756,1553850
17757,1554048
17758,1554098
17759,1554296
17760,1554351
17761,1554411
17762,1554792
17763,1554916
17764,1555114
17765,1555391
17766,1555447
17767,1555571
17768,1555695
17769,1555781
17770,1555833
17771,1555934
17772,1555988
17773,1556221
17774,1556362
17775,1556522
17776,1556572
17777,1556635
17778,1556906
17779,1557252
17780,1557307
17781,1557357
17782,1557452
17783,1557575
17784,1557745
17785,1557994
17786,1558132
17787,1558255
17788,1558677
17789,1558746
17790,1558843
17791,1558929
17792,1559163
17793,1559265
17794,1559553
17795,1559880
17796,1560078
17797,1560312
17798,1560407
17799,1560459
17800,1560509
17801,1560643
17802,1560884
17803,1560942
17804,1561040
17805,1561090
17806,1561326
17807,1561496
17808,1561916
17809,1562008
17810,1562058
17811,1562108
17812,1562342
17813,1562442
17814,1562531
17815,1562693
17816,1562816
17817,1562975
17818,1563025
17819,1563075
17820,1563199
17821,1563410
17822,1563545
17823,1563797
17824,1564493
17825,1565024
17826,1565125
17827,1565362
17828,1565855
17829,1565905
17830,1566111
17831,1566161
17832,1566336
17833,1566404
17834,1566679
17835,1566854
17836,1566997
17837,1567248
17838,1567298
17839,1568754
17840,1568810
17841,1568934
17842,1568984
17843,1569115
17844,1569220
17845,1569492
17846,1569616
17847,1569741
17848,1569901
17849,1570361
17850,1570412
17851,1570462
17852,1570548
17853,1570598
17854,1570802
17855,1570903
17856,1570991
17857,1571342
17858,1571516
17859,1571575
17860,1571625
17861,1571679
17862,1571777
17863,1572234
17864,1572394
17865,1572564
17866,1572688
17867,1573639
17868,1574135
17869,1574306
17870,1574408
17871,1574608
17872,1574671
17873,1574735
17874,1575007
17875,1575061
17876,1575147
17877,1576046
17878,1576184
17879,1576249
17880,1576299
17881,1576462
17882,1576520
17883,1576987
17884,1577112
17885,1577236
17886,1577481
17887,1577640
17888,1577814
